StockSymbol,Price,RecordedDateTime
AAPL,74.54,17-11-2023 14:53
GOOGL,151.01,17-11-2023 14:53
MSFT,43.89,17-11-2023 14:53
TCS,80.37,17-11-2023 14:53
AAPL,73.12,17-11-2023 14:53
GOOGL,150.47,17-11-2023 14:53
MSFT,44.49,17-11-2023 14:53
TCS,81.22,17-11-2023 14:53
AAPL,74.06,17-11-2023 14:53
GOOGL,153.2,17-11-2023 14:53
MSFT,44.78,17-11-2023 14:53
TCS,79,17-11-2023 14:53
AAPL,73.17,17-11-2023 14:53
GOOGL,153.79,17-11-2023 14:53
MSFT,45.64,17-11-2023 14:53
TCS,78.38,17-11-2023 14:53
AAPL,73.31,17-11-2023 14:53
GOOGL,154.43,17-11-2023 14:53
MSFT,44.54,17-11-2023 14:53
TCS,76.74,17-11-2023 14:53
AAPL,74.69,17-11-2023 14:53
GOOGL,155.74,17-11-2023 14:53
MSFT,45.05,17-11-2023 14:53
TCS,77.68,17-11-2023 14:53
AAPL,74.12,17-11-2023 14:53
GOOGL,153.2,17-11-2023 14:53
MSFT,44.2,17-11-2023 14:53
TCS,75.93,17-11-2023 14:53
AAPL,72.81,17-11-2023 14:53
GOOGL,155.37,17-11-2023 14:53
MSFT,45.13,17-11-2023 14:53
TCS,75.64,17-11-2023 14:53
AAPL,72.4,17-11-2023 14:53
GOOGL,154.68,17-11-2023 14:53
MSFT,45.92,17-11-2023 14:53
TCS,76.35,17-11-2023 14:53
AAPL,72.13,17-11-2023 14:53
GOOGL,152.13,17-11-2023 14:53
MSFT,46.43,17-11-2023 14:53
TCS,75.93,17-11-2023 14:53
AAPL,71.06,17-11-2023 14:53
GOOGL,150,17-11-2023 14:53
MSFT,45.07,17-11-2023 14:53
TCS,77.74,17-11-2023 14:53
AAPL,70.35,17-11-2023 14:53
GOOGL,151.19,17-11-2023 14:53
MSFT,46.07,17-11-2023 14:53
TCS,78.55,17-11-2023 14:53
AAPL,70.94,17-11-2023 14:53
GOOGL,151.92,17-11-2023 14:53
MSFT,44.82,17-11-2023 14:53
TCS,77.63,17-11-2023 14:53
AAPL,70.75,17-11-2023 14:53
GOOGL,150.31,17-11-2023 14:53
MSFT,45.61,17-11-2023 14:53
TCS,78.24,17-11-2023 14:53
AAPL,71.44,17-11-2023 14:53
GOOGL,150,17-11-2023 14:53
MSFT,46.15,17-11-2023 14:53
TCS,76.36,17-11-2023 14:53
AAPL,70.45,17-11-2023 14:54
GOOGL,150,17-11-2023 14:54
MSFT,45.89,17-11-2023 14:54
TCS,74.5,17-11-2023 14:54
AAPL,69.26,17-11-2023 14:54
GOOGL,150,17-11-2023 14:54
MSFT,45.58,17-11-2023 14:54
TCS,75.73,17-11-2023 14:54
AAPL,69.52,17-11-2023 14:54
GOOGL,151.5,17-11-2023 14:54
MSFT,45.05,17-11-2023 14:54
TCS,75.15,17-11-2023 14:54
AAPL,69.04,17-11-2023 14:54
GOOGL,150,17-11-2023 14:54
MSFT,45.81,17-11-2023 14:54
TCS,72.95,17-11-2023 14:54
AAPL,70.17,17-11-2023 14:54
GOOGL,150,17-11-2023 14:54
MSFT,46.25,17-11-2023 14:54
TCS,70.83,17-11-2023 14:54
AAPL,69.06,17-11-2023 14:54
GOOGL,150.92,17-11-2023 14:54
MSFT,45.37,17-11-2023 14:54
TCS,71.78,17-11-2023 14:54
AAPL,68.86,17-11-2023 14:54
GOOGL,152.89,17-11-2023 14:54
MSFT,46.22,17-11-2023 14:54
TCS,70.7,17-11-2023 14:54
AAPL,69.3,17-11-2023 14:54
GOOGL,151.69,17-11-2023 14:54
MSFT,47.22,17-11-2023 14:54
TCS,69.84,17-11-2023 14:54
AAPL,69.91,17-11-2023 14:54
GOOGL,150.17,17-11-2023 14:54
MSFT,47.03,17-11-2023 14:54
TCS,68.96,17-11-2023 14:54
AAPL,68.98,17-11-2023 14:54
GOOGL,150.9,17-11-2023 14:54
MSFT,46.26,17-11-2023 14:54
TCS,67.43,17-11-2023 14:54
AAPL,69.97,17-11-2023 14:54
GOOGL,150,17-11-2023 14:54
MSFT,47.1,17-11-2023 14:54
TCS,65.85,17-11-2023 14:54
AAPL,70.91,17-11-2023 14:54
GOOGL,152.79,17-11-2023 14:54
MSFT,48.02,17-11-2023 14:54
TCS,67.79,17-11-2023 14:54
AAPL,70.53,17-11-2023 14:54
GOOGL,152.44,17-11-2023 14:54
MSFT,46.72,17-11-2023 14:54
TCS,69.02,17-11-2023 14:54
AAPL,69.58,17-11-2023 14:54
GOOGL,150.59,17-11-2023 14:54
MSFT,46.21,17-11-2023 14:54
TCS,69.33,17-11-2023 14:54
AAPL,70.52,17-11-2023 14:54
GOOGL,150,17-11-2023 14:54
MSFT,44.86,17-11-2023 14:54
TCS,70.58,17-11-2023 14:54
AAPL,70.22,17-11-2023 14:54
GOOGL,150.79,17-11-2023 14:54
MSFT,44.3,17-11-2023 14:54
TCS,71.5,17-11-2023 14:54
AAPL,69.61,17-11-2023 14:54
GOOGL,150,17-11-2023 14:54
MSFT,43.96,17-11-2023 14:54
TCS,70.69,17-11-2023 14:54
AAPL,69.31,17-11-2023 14:54
GOOGL,150,17-11-2023 14:54
MSFT,44.25,17-11-2023 14:54
TCS,71.99,17-11-2023 14:54
AAPL,68.96,17-11-2023 14:54
GOOGL,150,17-11-2023 14:54
MSFT,43.35,17-11-2023 14:54
TCS,72.27,17-11-2023 14:54
AAPL,69.24,17-11-2023 14:54
GOOGL,150.55,17-11-2023 14:54
MSFT,44.57,17-11-2023 14:54
TCS,72.54,17-11-2023 14:54
AAPL,69.35,17-11-2023 14:54
GOOGL,153.05,17-11-2023 14:54
MSFT,45.79,17-11-2023 14:54
TCS,73.62,17-11-2023 14:54
AAPL,68.92,17-11-2023 14:54
GOOGL,150.66,17-11-2023 14:54
MSFT,45.45,17-11-2023 14:54
TCS,72.92,17-11-2023 14:54
AAPL,67.58,17-11-2023 14:54
GOOGL,152.08,17-11-2023 14:54
MSFT,44.62,17-11-2023 14:54
TCS,72.33,17-11-2023 14:54
AAPL,66.75,17-11-2023 14:54
GOOGL,154.08,17-11-2023 14:54
MSFT,45,17-11-2023 14:54
TCS,73.37,17-11-2023 14:54
AAPL,67.53,17-11-2023 14:54
GOOGL,153.55,17-11-2023 14:54
MSFT,44.52,17-11-2023 14:54
TCS,72.75,17-11-2023 14:54
AAPL,67.45,17-11-2023 14:54
GOOGL,151.95,17-11-2023 14:54
MSFT,45.65,17-11-2023 14:54
TCS,70.95,17-11-2023 14:54
AAPL,68.63,17-11-2023 14:54
GOOGL,150,17-11-2023 14:54
MSFT,46.01,17-11-2023 14:54
TCS,72.55,17-11-2023 14:54
AAPL,67.56,17-11-2023 14:54
GOOGL,150,17-11-2023 14:54
MSFT,45.08,17-11-2023 14:54
TCS,74.38,17-11-2023 14:54
AAPL,66.22,17-11-2023 14:54
GOOGL,151.09,17-11-2023 14:54
MSFT,46.43,17-11-2023 14:54
TCS,75.19,17-11-2023 14:54
AAPL,65.97,17-11-2023 14:54
GOOGL,151.27,17-11-2023 14:54
MSFT,46.72,17-11-2023 14:54
TCS,73.9,17-11-2023 14:54
AAPL,64.93,17-11-2023 14:54
GOOGL,153.39,17-11-2023 14:54
MSFT,46.36,17-11-2023 14:54
TCS,74.94,17-11-2023 14:54
AAPL,66.04,17-11-2023 14:54
GOOGL,155.27,17-11-2023 14:54
MSFT,47.57,17-11-2023 14:54
TCS,73.88,17-11-2023 14:54
AAPL,66.9,17-11-2023 14:54
GOOGL,158.19,17-11-2023 14:54
MSFT,48.5,17-11-2023 14:54
TCS,76.04,17-11-2023 14:54
AAPL,66.01,17-11-2023 14:54
GOOGL,157.74,17-11-2023 14:54
MSFT,48.92,17-11-2023 14:54
TCS,75.6,17-11-2023 14:54
AAPL,64.98,17-11-2023 14:54
GOOGL,160.85,17-11-2023 14:54
MSFT,48,17-11-2023 14:54
TCS,74.02,17-11-2023 14:54
AAPL,65.82,17-11-2023 14:54
GOOGL,161.26,17-11-2023 14:54
MSFT,49.28,17-11-2023 14:54
TCS,72.1,17-11-2023 14:54
AAPL,66.26,17-11-2023 14:54
GOOGL,161.57,17-11-2023 14:54
MSFT,48.55,17-11-2023 14:54
TCS,70.3,17-11-2023 14:54
AAPL,65.83,17-11-2023 14:54
GOOGL,163.07,17-11-2023 14:54
MSFT,49.32,17-11-2023 14:54
TCS,70.98,17-11-2023 14:54
AAPL,64.63,17-11-2023 14:54
GOOGL,163.31,17-11-2023 14:54
MSFT,47.98,17-11-2023 14:54
TCS,73.01,17-11-2023 14:54
AAPL,64.53,17-11-2023 14:54
GOOGL,166.32,17-11-2023 14:54
MSFT,47.65,17-11-2023 14:54
TCS,71.42,17-11-2023 14:54
AAPL,64.88,17-11-2023 14:54
GOOGL,166.1,17-11-2023 14:54
MSFT,48.43,17-11-2023 14:54
TCS,72.04,17-11-2023 14:54
AAPL,65.84,17-11-2023 14:54
GOOGL,168.49,17-11-2023 14:54
MSFT,47.01,17-11-2023 14:54
TCS,72.99,17-11-2023 14:54
AAPL,66.9,17-11-2023 14:54
GOOGL,167.85,17-11-2023 14:54
MSFT,47.27,17-11-2023 14:54
TCS,71.81,17-11-2023 14:54
AAPL,66.1,17-11-2023 14:54
GOOGL,169.89,17-11-2023 14:54
MSFT,45.93,17-11-2023 14:54
TCS,70.54,17-11-2023 14:54
AAPL,66.71,17-11-2023 14:54
GOOGL,169.7,17-11-2023 14:54
MSFT,45.62,17-11-2023 14:54
TCS,71.78,17-11-2023 14:54
AAPL,67.63,17-11-2023 14:54
GOOGL,170.92,17-11-2023 14:54
MSFT,46.14,17-11-2023 14:54
TCS,72.22,17-11-2023 14:54
AAPL,66.99,17-11-2023 14:54
GOOGL,172.88,17-11-2023 14:54
MSFT,47.22,17-11-2023 14:54
TCS,70.34,17-11-2023 14:54
AAPL,68.19,17-11-2023 14:54
GOOGL,169.75,17-11-2023 14:54
MSFT,46.63,17-11-2023 14:54
TCS,71.89,17-11-2023 14:54
AAPL,69.21,17-11-2023 14:54
GOOGL,170.59,17-11-2023 14:54
MSFT,46.37,17-11-2023 14:54
TCS,73.96,17-11-2023 14:54
AAPL,68.47,17-11-2023 14:54
GOOGL,168.82,17-11-2023 14:54
MSFT,45.88,17-11-2023 14:54
TCS,75.77,17-11-2023 14:54
AAPL,68.06,17-11-2023 14:54
GOOGL,169.05,17-11-2023 14:54
MSFT,46.43,17-11-2023 14:54
TCS,76.07,17-11-2023 14:54
AAPL,67.6,17-11-2023 14:54
GOOGL,170.93,17-11-2023 14:54
MSFT,46.67,17-11-2023 14:54
TCS,77.43,17-11-2023 14:54
AAPL,67.02,17-11-2023 14:54
GOOGL,172.4,17-11-2023 14:54
MSFT,46.96,17-11-2023 14:54
TCS,79.04,17-11-2023 14:54
AAPL,66.68,17-11-2023 14:54
GOOGL,169.3,17-11-2023 14:54
MSFT,46.07,17-11-2023 14:54
TCS,80.28,17-11-2023 14:54
AAPL,66.09,17-11-2023 14:54
GOOGL,168.51,17-11-2023 14:54
MSFT,44.7,17-11-2023 14:54
TCS,79.77,17-11-2023 14:54
AAPL,66.27,17-11-2023 14:54
GOOGL,167.47,17-11-2023 14:54
MSFT,45.89,17-11-2023 14:54
TCS,80.02,17-11-2023 14:54
AAPL,66.08,17-11-2023 14:54
GOOGL,167.23,17-11-2023 14:54
MSFT,46.99,17-11-2023 14:54
TCS,81.66,17-11-2023 14:54
AAPL,65.99,17-11-2023 14:54
GOOGL,167.85,17-11-2023 14:54
MSFT,48.06,17-11-2023 14:54
TCS,81.07,17-11-2023 14:54
AAPL,67.25,17-11-2023 14:54
GOOGL,165.83,17-11-2023 14:54
MSFT,48.48,17-11-2023 14:54
TCS,80.77,17-11-2023 14:54
AAPL,67.76,17-11-2023 14:54
GOOGL,164.59,17-11-2023 14:54
MSFT,48.84,17-11-2023 14:54
TCS,81.79,17-11-2023 14:54
AAPL,66.47,17-11-2023 14:55
GOOGL,167.65,17-11-2023 14:55
MSFT,49.93,17-11-2023 14:55
TCS,84.11,17-11-2023 14:55
AAPL,67.04,17-11-2023 14:55
GOOGL,166.1,17-11-2023 14:55
MSFT,51.38,17-11-2023 14:55
TCS,83.09,17-11-2023 14:55
AAPL,65.83,17-11-2023 14:55
GOOGL,167.15,17-11-2023 14:55
MSFT,51.72,17-11-2023 14:55
TCS,81.56,17-11-2023 14:55
AAPL,65.31,17-11-2023 14:55
GOOGL,166.36,17-11-2023 14:55
MSFT,50.35,17-11-2023 14:55
TCS,80.61,17-11-2023 14:55
AAPL,64.52,17-11-2023 14:55
GOOGL,168.95,17-11-2023 14:55
MSFT,48.88,17-11-2023 14:55
TCS,79.74,17-11-2023 14:55
AAPL,64.32,17-11-2023 14:55
GOOGL,171.23,17-11-2023 14:55
MSFT,49.06,17-11-2023 14:55
TCS,81,17-11-2023 14:55
AAPL,63.76,17-11-2023 14:55
GOOGL,170.43,17-11-2023 14:55
MSFT,48.7,17-11-2023 14:55
TCS,79.7,17-11-2023 14:55
AAPL,64.35,17-11-2023 14:55
GOOGL,168.16,17-11-2023 14:55
MSFT,50.05,17-11-2023 14:55
TCS,81.33,17-11-2023 14:55
AAPL,64,17-11-2023 14:55
GOOGL,164.9,17-11-2023 14:55
MSFT,50.36,17-11-2023 14:55
TCS,82.12,17-11-2023 14:55
AAPL,62.73,17-11-2023 14:55
GOOGL,168.03,17-11-2023 14:55
MSFT,51.3,17-11-2023 14:55
TCS,83.88,17-11-2023 14:55
AAPL,63.21,17-11-2023 14:55
GOOGL,165.26,17-11-2023 14:55
MSFT,51.46,17-11-2023 14:55
TCS,82.32,17-11-2023 14:55
AAPL,64.17,17-11-2023 14:55
GOOGL,164.38,17-11-2023 14:55
MSFT,52.48,17-11-2023 14:55
TCS,79.96,17-11-2023 14:55
AAPL,63.1,17-11-2023 14:55
GOOGL,161.42,17-11-2023 14:55
MSFT,53.63,17-11-2023 14:55
TCS,77.62,17-11-2023 14:55
AAPL,62.97,17-11-2023 14:55
GOOGL,163.05,17-11-2023 14:55
MSFT,54.89,17-11-2023 14:55
TCS,77.89,17-11-2023 14:55
AAPL,63.37,17-11-2023 14:55
GOOGL,159.96,17-11-2023 14:55
MSFT,55.43,17-11-2023 14:55
TCS,78.82,17-11-2023 14:55
AAPL,62.89,17-11-2023 14:55
GOOGL,162.34,17-11-2023 14:55
MSFT,54.65,17-11-2023 14:55
TCS,77.03,17-11-2023 14:55
AAPL,62.1,17-11-2023 14:55
GOOGL,163.58,17-11-2023 14:55
MSFT,55.16,17-11-2023 14:55
TCS,75.57,17-11-2023 14:55
AAPL,61.88,17-11-2023 14:55
GOOGL,162.07,17-11-2023 14:55
MSFT,54.48,17-11-2023 14:55
TCS,76.6,17-11-2023 14:55
AAPL,62.27,17-11-2023 14:55
GOOGL,160.25,17-11-2023 14:55
MSFT,55.11,17-11-2023 14:55
TCS,75.84,17-11-2023 14:55
AAPL,61.21,17-11-2023 14:55
GOOGL,157.92,17-11-2023 14:55
MSFT,53.87,17-11-2023 14:55
TCS,76.14,17-11-2023 14:55
AAPL,60.95,17-11-2023 14:55
GOOGL,160.26,17-11-2023 14:55
MSFT,54.11,17-11-2023 14:55
TCS,77.12,17-11-2023 14:55
AAPL,60.68,17-11-2023 14:55
GOOGL,161.29,17-11-2023 14:55
MSFT,53.66,17-11-2023 14:55
TCS,78.89,17-11-2023 14:55
AAPL,61.76,17-11-2023 14:55
GOOGL,164.42,17-11-2023 14:55
MSFT,54.22,17-11-2023 14:55
TCS,78.34,17-11-2023 14:55
AAPL,61.24,17-11-2023 14:55
GOOGL,166.45,17-11-2023 14:55
MSFT,55.74,17-11-2023 14:55
TCS,77.63,17-11-2023 14:55
AAPL,61.02,17-11-2023 14:55
GOOGL,168.03,17-11-2023 14:55
MSFT,54.31,17-11-2023 14:55
TCS,75.82,17-11-2023 14:55
AAPL,59.87,17-11-2023 14:55
GOOGL,166.73,17-11-2023 14:55
MSFT,54.65,17-11-2023 14:55
TCS,77.17,17-11-2023 14:55
AAPL,59.47,17-11-2023 14:55
GOOGL,165.24,17-11-2023 14:55
MSFT,53.55,17-11-2023 14:55
TCS,76.08,17-11-2023 14:55
AAPL,60.31,17-11-2023 14:55
GOOGL,166.49,17-11-2023 14:55
MSFT,53.73,17-11-2023 14:55
TCS,77.4,17-11-2023 14:55
AAPL,59.51,17-11-2023 14:55
GOOGL,168.9,17-11-2023 14:55
MSFT,54.67,17-11-2023 14:55
TCS,75.45,17-11-2023 14:55
AAPL,58.35,17-11-2023 14:55
GOOGL,167.45,17-11-2023 14:55
MSFT,53.19,17-11-2023 14:55
TCS,73.3,17-11-2023 14:55
AAPL,57.8,17-11-2023 14:55
GOOGL,168.64,17-11-2023 14:55
MSFT,51.72,17-11-2023 14:55
TCS,74.74,17-11-2023 14:55
AAPL,58.36,17-11-2023 14:55
GOOGL,171.42,17-11-2023 14:55
MSFT,53.1,17-11-2023 14:55
TCS,76.54,17-11-2023 14:55
AAPL,58.88,17-11-2023 14:55
GOOGL,172,17-11-2023 14:55
MSFT,51.68,17-11-2023 14:55
TCS,75.64,17-11-2023 14:55
AAPL,59.73,17-11-2023 14:55
GOOGL,173.95,17-11-2023 14:55
MSFT,50.82,17-11-2023 14:55
TCS,77.83,17-11-2023 14:55
AAPL,60.08,17-11-2023 14:55
GOOGL,175.3,17-11-2023 14:55
MSFT,50.49,17-11-2023 14:55
TCS,78.63,17-11-2023 14:55
AAPL,59.79,17-11-2023 14:55
GOOGL,172.47,17-11-2023 14:55
MSFT,49.64,17-11-2023 14:55
TCS,79.03,17-11-2023 14:55
AAPL,60.13,17-11-2023 14:55
GOOGL,171.07,17-11-2023 14:55
MSFT,49.84,17-11-2023 14:55
TCS,78.44,17-11-2023 14:55
AAPL,60.98,17-11-2023 14:55
GOOGL,173.47,17-11-2023 14:55
MSFT,50.97,17-11-2023 14:55
TCS,77.26,17-11-2023 14:55
AAPL,60.2,17-11-2023 14:55
GOOGL,174.71,17-11-2023 14:55
MSFT,49.99,17-11-2023 14:55
TCS,75.97,17-11-2023 14:55
AAPL,59.2,17-11-2023 14:55
GOOGL,176.81,17-11-2023 14:55
MSFT,48.81,17-11-2023 14:55
TCS,74.12,17-11-2023 14:55
AAPL,59.53,17-11-2023 14:55
GOOGL,179.59,17-11-2023 14:55
MSFT,49.92,17-11-2023 14:55
TCS,73.34,17-11-2023 14:55
AAPL,60.13,17-11-2023 14:55
GOOGL,181.93,17-11-2023 14:55
MSFT,49.02,17-11-2023 14:55
TCS,73.84,17-11-2023 14:55
AAPL,59.22,17-11-2023 14:55
GOOGL,181.63,17-11-2023 14:55
MSFT,50.35,17-11-2023 14:55
TCS,71.7,17-11-2023 14:55
AAPL,58.58,17-11-2023 14:55
GOOGL,184.52,17-11-2023 14:55
MSFT,49.26,17-11-2023 14:55
TCS,73,17-11-2023 14:55
AAPL,58.17,17-11-2023 14:55
GOOGL,182.36,17-11-2023 14:55
MSFT,50.68,17-11-2023 14:55
TCS,74.43,17-11-2023 14:55
AAPL,59.28,17-11-2023 14:55
GOOGL,180.15,17-11-2023 14:55
MSFT,50.37,17-11-2023 14:55
TCS,73.84,17-11-2023 14:55
AAPL,58.31,17-11-2023 14:55
GOOGL,180.34,17-11-2023 14:55
MSFT,51.04,17-11-2023 14:55
TCS,75.57,17-11-2023 14:55
AAPL,58,17-11-2023 14:55
GOOGL,180.77,17-11-2023 14:55
MSFT,50.06,17-11-2023 14:55
TCS,75.93,17-11-2023 14:55
AAPL,56.85,17-11-2023 14:55
GOOGL,183.58,17-11-2023 14:55
MSFT,51.48,17-11-2023 14:55
TCS,73.73,17-11-2023 14:55
AAPL,55.92,17-11-2023 14:55
GOOGL,182.39,17-11-2023 14:55
MSFT,52.78,17-11-2023 14:55
TCS,72.41,17-11-2023 14:55
AAPL,56.45,17-11-2023 14:55
GOOGL,179.37,17-11-2023 14:55
MSFT,53.11,17-11-2023 14:55
TCS,71.58,17-11-2023 14:55
AAPL,55.79,17-11-2023 14:55
GOOGL,182.11,17-11-2023 14:55
MSFT,53.63,17-11-2023 14:55
TCS,73.57,17-11-2023 14:55
AAPL,56.83,17-11-2023 14:55
GOOGL,182.97,17-11-2023 14:55
MSFT,54.11,17-11-2023 14:55
TCS,72.94,17-11-2023 14:55
AAPL,55.7,17-11-2023 14:55
GOOGL,184.36,17-11-2023 14:55
MSFT,52.58,17-11-2023 14:55
TCS,74.59,17-11-2023 14:55
AAPL,55.01,17-11-2023 14:55
GOOGL,184.04,17-11-2023 14:55
MSFT,54.06,17-11-2023 14:55
TCS,76.61,17-11-2023 14:55
AAPL,55.22,17-11-2023 14:55
GOOGL,184.75,17-11-2023 14:55
MSFT,52.71,17-11-2023 14:55
TCS,75.15,17-11-2023 14:55
AAPL,55.6,17-11-2023 14:55
GOOGL,186.52,17-11-2023 14:55
MSFT,53.11,17-11-2023 14:55
TCS,73.48,17-11-2023 14:55
AAPL,55.66,17-11-2023 14:55
GOOGL,184.95,17-11-2023 14:55
MSFT,54.19,17-11-2023 14:55
TCS,73.96,17-11-2023 14:55
AAPL,55.9,17-11-2023 14:55
GOOGL,186.22,17-11-2023 14:55
MSFT,53.83,17-11-2023 14:55
TCS,72.94,17-11-2023 14:55
AAPL,55.83,17-11-2023 14:55
GOOGL,186.94,17-11-2023 14:55
MSFT,54.11,17-11-2023 14:55
TCS,74.49,17-11-2023 14:55
AAPL,56.53,17-11-2023 14:56
GOOGL,190.32,17-11-2023 14:56
MSFT,53.39,17-11-2023 14:56
TCS,75.36,17-11-2023 14:56
AAPL,56.63,17-11-2023 14:56
GOOGL,188.43,17-11-2023 14:56
MSFT,54.39,17-11-2023 14:56
TCS,75.13,17-11-2023 14:56
AAPL,57.72,17-11-2023 14:56
GOOGL,189.8,17-11-2023 14:56
MSFT,54.69,17-11-2023 14:56
TCS,75.41,17-11-2023 14:56
AAPL,57.64,17-11-2023 14:56
GOOGL,186.48,17-11-2023 14:56
MSFT,55.12,17-11-2023 14:56
TCS,73.15,17-11-2023 14:56
AAPL,57.45,17-11-2023 14:56
GOOGL,188.26,17-11-2023 14:56
MSFT,54.05,17-11-2023 14:56
TCS,73.65,17-11-2023 14:56
AAPL,56.53,17-11-2023 14:56
GOOGL,187.64,17-11-2023 14:56
MSFT,54.86,17-11-2023 14:56
TCS,74.45,17-11-2023 14:56
AAPL,56.04,17-11-2023 14:56
GOOGL,184.4,17-11-2023 14:56
MSFT,56.37,17-11-2023 14:56
TCS,75.13,17-11-2023 14:56
AAPL,55.58,17-11-2023 14:56
GOOGL,187.43,17-11-2023 14:56
MSFT,55.64,17-11-2023 14:56
TCS,76.81,17-11-2023 14:56
AAPL,54.65,17-11-2023 14:56
GOOGL,185.76,17-11-2023 14:56
MSFT,54.49,17-11-2023 14:56
TCS,78.92,17-11-2023 14:56
AAPL,54.11,17-11-2023 14:56
GOOGL,185.33,17-11-2023 14:56
MSFT,55.32,17-11-2023 14:56
TCS,80.44,17-11-2023 14:56
AAPL,54.39,17-11-2023 14:56
GOOGL,187.83,17-11-2023 14:56
MSFT,56.53,17-11-2023 14:56
TCS,78.21,17-11-2023 14:56
AAPL,53.96,17-11-2023 14:56
GOOGL,185.32,17-11-2023 14:56
MSFT,56.19,17-11-2023 14:56
TCS,76.2,17-11-2023 14:56
AAPL,53.2,17-11-2023 14:56
GOOGL,188.01,17-11-2023 14:56
MSFT,57.23,17-11-2023 14:56
TCS,76.49,17-11-2023 14:56
AAPL,52.43,17-11-2023 14:56
GOOGL,185.08,17-11-2023 14:56
MSFT,55.57,17-11-2023 14:56
TCS,77.41,17-11-2023 14:56
AAPL,52.76,17-11-2023 14:56
GOOGL,186.13,17-11-2023 14:56
MSFT,55.26,17-11-2023 14:56
TCS,75.79,17-11-2023 14:56
AAPL,52.14,17-11-2023 14:56
GOOGL,189.11,17-11-2023 14:56
MSFT,56.19,17-11-2023 14:56
TCS,73.88,17-11-2023 14:56
AAPL,52.95,17-11-2023 14:56
GOOGL,190.18,17-11-2023 14:56
MSFT,55.93,17-11-2023 14:56
TCS,74.15,17-11-2023 14:56
AAPL,53.04,17-11-2023 14:56
GOOGL,190.69,17-11-2023 14:56
MSFT,57.1,17-11-2023 14:56
TCS,71.93,17-11-2023 14:56
AAPL,53.48,17-11-2023 14:56
GOOGL,192.63,17-11-2023 14:56
MSFT,58.68,17-11-2023 14:56
TCS,72.61,17-11-2023 14:56
AAPL,53.82,17-11-2023 14:56
GOOGL,194.64,17-11-2023 14:56
MSFT,59.91,17-11-2023 14:56
TCS,74.48,17-11-2023 14:56
AAPL,53.32,17-11-2023 14:56
GOOGL,196.77,17-11-2023 14:56
MSFT,58.93,17-11-2023 14:56
TCS,75.49,17-11-2023 14:56
AAPL,52.3,17-11-2023 14:56
GOOGL,192.93,17-11-2023 14:56
MSFT,57.28,17-11-2023 14:56
TCS,73.96,17-11-2023 14:56
AAPL,52.49,17-11-2023 14:56
GOOGL,190.89,17-11-2023 14:56
MSFT,58.35,17-11-2023 14:56
TCS,74.18,17-11-2023 14:56
AAPL,52.11,17-11-2023 14:56
GOOGL,188.29,17-11-2023 14:56
MSFT,58.79,17-11-2023 14:56
TCS,73.37,17-11-2023 14:56
AAPL,51.89,17-11-2023 14:56
GOOGL,187.33,17-11-2023 14:56
MSFT,58.44,17-11-2023 14:56
TCS,71.63,17-11-2023 14:56
AAPL,52.62,17-11-2023 14:56
GOOGL,190.27,17-11-2023 14:56
MSFT,59.1,17-11-2023 14:56
TCS,71.07,17-11-2023 14:56
AAPL,52.85,17-11-2023 14:56
GOOGL,187.12,17-11-2023 14:56
MSFT,60.76,17-11-2023 14:56
TCS,69.53,17-11-2023 14:56
AAPL,53.56,17-11-2023 14:56
GOOGL,184.91,17-11-2023 14:56
MSFT,59.39,17-11-2023 14:56
TCS,70.36,17-11-2023 14:56
AAPL,54.38,17-11-2023 14:56
GOOGL,186.51,17-11-2023 14:56
MSFT,58.86,17-11-2023 14:56
TCS,71.23,17-11-2023 14:56
AAPL,54.8,17-11-2023 14:56
GOOGL,187.55,17-11-2023 14:56
MSFT,57.19,17-11-2023 14:56
TCS,70.19,17-11-2023 14:56
AAPL,54.65,17-11-2023 14:56
GOOGL,190.52,17-11-2023 14:56
MSFT,57.98,17-11-2023 14:56
TCS,68.69,17-11-2023 14:56
AAPL,53.96,17-11-2023 14:56
GOOGL,191.54,17-11-2023 14:56
MSFT,58.47,17-11-2023 14:56
TCS,69.6,17-11-2023 14:56
AAPL,54.9,17-11-2023 14:56
GOOGL,190.51,17-11-2023 14:56
MSFT,57.28,17-11-2023 14:56
TCS,70.4,17-11-2023 14:56
AAPL,55.2,17-11-2023 14:56
GOOGL,191.19,17-11-2023 14:56
MSFT,55.75,17-11-2023 14:56
TCS,68.34,17-11-2023 14:56
AAPL,55.61,17-11-2023 14:56
GOOGL,188.8,17-11-2023 14:56
MSFT,57.4,17-11-2023 14:56
TCS,70.28,17-11-2023 14:56
AAPL,56.61,17-11-2023 14:56
GOOGL,186.1,17-11-2023 14:56
MSFT,56.8,17-11-2023 14:56
TCS,68.31,17-11-2023 14:56
AAPL,57.18,17-11-2023 14:56
GOOGL,187.58,17-11-2023 14:56
MSFT,55.85,17-11-2023 14:56
TCS,70.13,17-11-2023 14:56
AAPL,57.75,17-11-2023 14:56
GOOGL,189.86,17-11-2023 14:56
MSFT,56.59,17-11-2023 14:56
TCS,70.46,17-11-2023 14:56
AAPL,57.89,17-11-2023 14:56
GOOGL,186.11,17-11-2023 14:56
MSFT,58.04,17-11-2023 14:56
TCS,71.24,17-11-2023 14:56
AAPL,58.21,17-11-2023 14:56
GOOGL,184.69,17-11-2023 14:56
MSFT,58.24,17-11-2023 14:56
TCS,70.01,17-11-2023 14:56
AAPL,57.35,17-11-2023 14:56
